Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes
DESMONCEAUX (C.).; ; ; ; 19, villa Raffet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;203;Le Labourage, Haut-Beaujolais.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DESMONCEAUX (C.).; ; ; ; 19, villa Raffet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;204;La Récolte des foins.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DESMONCEAUX (C.).; ; ; ; 19, villa Raffet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;205;Étude.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DESMONCEAUX (C.).; ; ; ; 19, villa Raffet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;206;Portrait de R. Darzens. 1896.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEWITT (Charles).; ; ; ;  C. E. 27, rue le Corrège, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;207;La Voie Appienne au crépuscule.; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEWITT (Charles).; ; ; ;  C. E. 27, rue le Corrège, Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;208;Étude. ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DIETZ (Albert).; ; ; ;  C. E. Bruxelles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;209;Paysage.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DOLMAN (John).; ; ; ; 1722, Arch St., Philadelvhie (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;210;Le Lac. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DOLMAN (John).; ; ; ; 1722, Arch St., Philadelvhie (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;211;Débarcadère. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DONKER (C. A.).; ; ; ;  Haarlemmerdijk, Amsterdam.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;212;Le Matin sur l’eau.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DROUILLET (A.).; ; ; ; 39, rue Stephenson, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;213;Étude. ; D.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBREUIL (Pierre).; ; ; ;  P. C. P. 27, rue d'Angleterre, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;214;Mme P. D. Profil.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBREUIL (Pierre).; ; ; ;  P. C. P. 27, rue d'Angleterre, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;215;Colinette.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBREUIL (Pierre).; ; ; ;  P. C. P. 27, rue d'Angleterre, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;216;Étude avec chrysanthèmes.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBREUIL (Pierre).; ; ; ;  P. C. P. 27, rue d'Angleterre, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;217;Le Croquet.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBREUIL (Pierre).; ; ; ;  P. C. P. 27, rue d'Angleterre, Lille (Nord).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;218;Paonnerie.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCE (E.).; ; ; ;  S. DE PH. DE MARSEILLE. 40, rue de l’Abbé-de-l'Epée, Marseille (Bouches-du-Rhône); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;219;Laveuses.; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCE (E.).; ; ; ;  S. DE PH. DE MARSEILLE. 40, rue de l’Abbé-de-l'Epée, Marseille (Bouches-du-Rhône); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;220;Soir d'orage. ; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCOURAU (E.).; ; ; ;  P. C. P. 104, boulevard Haussmann, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;221;Étude de tête. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCOURAU (E.).; ; ; ;  P. C. P. 104, boulevard Haussmann, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;222;Hernani, Espagne. ; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCOURAU (E.).; ; ; ;  P. C. P. 104, boulevard Haussmann, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;223;Retour de pêche. ; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCOURAU (E.).; ; ; ;  P. C. P. 104, boulevard Haussmann, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;224;Paysanne basque. ; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUCOURAU (E.).; ; ; ;  P. C. P. 104, boulevard Haussmann, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;225;Soir d’orage. ; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUFLOT (A.).; ; ; ; 66, rue de Rome, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;226;Tête d'enfant. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUFLOT (A.).; ; ; ; 66, rue de Rome, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;227;Ruisseau. ; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUFLOT (A.).; ; ; ; 66, rue de Rome, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;228;Bouleaux. ; A. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DULIT (Fernand).; ; ; ; 52, avenue de la République, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;229;Matin d'Été, bords de la Marne.; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DULIT (Fernand).; ; ; ; 52, avenue de la République, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230;Effet de brume sur le lac Daumesnil. ; D. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMIEN (Marius).; ; ; ; 73, boulevard de Courcelles, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;231;Les Peupliers. D. L.; D. L.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMIEN (Marius).; ; ; ; 73, boulevard de Courcelles, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;232;Une Rue, premiers rayons de soleil. ; D. L.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUPONT (Roger).; ; ; ; 4, boulevard Lundy, Reims (Marne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;233;Dans la forêt Noire. A. Gb.; A. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DYER (W. B.).; ; ; ;  L. R. - P. S. E. U. Chicago (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;234;Le Quatre Juillet (anniversaire de L'Indépendance). ; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DYER (W. B.).; ; ; ;  L. R. - P. S. E. U. Chicago (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;235;Sarah Colombier.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DYER (W. B.).; ; ; ;  L. R. - P. S. E. U. Chicago (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;236;Le Pâtre.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DYER (W. B.).; ; ; ;  L. R. - P. S. E. U. Chicago (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;237;Le Modèle. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;238;Étude en noir.; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;239;Souvenirs. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;240;Le Pont de la Tournelle à Paris. ; D. Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;241;A. Projet d'illustration pour un conte. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;242;B. Neurasthénie (maquette d’affiche). ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ECALLE (Georges C.).; ; ; ;  P. C. P. 8, rue de l'Arcade, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;243;C. Kakémono. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
EDDY (Miss S. J.).; ; ; ;  Bristol Ferry Rhode Island (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;244;Mère et Enfant. ; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
EDDY (Miss S. J.).; ; ; ;  Bristol Ferry Rhode Island (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;245;Pays des Fées. ; Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FARCOT (Ambroise).; ; ; ; 3, avenue Catinat, Saint-Gratien (S.-et-O.); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;246;Faucheur et Faneuse. ; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FARINI (Licinio).; ; ; ; 24, via Girotto, Ravenne (Italie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;247;Brume. ; D. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FAUCHIER MAGNAN (A.).; ; ; ;  P. C. P. 45, boulevard Haussmann, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;248;La Tamise a Windsor. ; Gb.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FAUCHIER MAGNAN (A.).; ; ; ;  P. C. P. 45, boulevard Haussmann, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;249;Portrait de Mlle J. R. ; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FAUCHIER MAGNAN (A.).; ; ; ;  P. C. P. 45, boulevard Haussmann, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;250;Portrait de Mlle J. R. ; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FERRAND (Georges).; ; ; ;  P. C. P. Nogent-sur-Marne (Seine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;251;Hue... Hoh !;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FINEL (G.).; ; ; ; 53, rue du Midi, Taverny (Seine-et-Oise).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;252;Retour de la Messe. ; Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FINEL (G.).; ; ; ; 53, rue du Midi, Taverny (Seine-et-Oise).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;253;La Lessive. ; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FISCHER (N.).; ; ; ; 12, Stengade, Copenhague (Danemark).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;254;L'Heure du Thé. ; Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FORIEN (G.).; ; ; ; 16, boulevard de Guise, Le Creusot (Saône-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;255;Dans les Hauts Fourneaux. ; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FOUCHER (Henri).; ; ; ; 31, rue Nationale, Tours (Indre-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;256;Au bord du Ruisseau. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FOUCHER (Henri).; ; ; ; 31, rue Nationale, Tours (Indre-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;257;Novembre. ; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FOUCHER (Henri).; ; ; ; 31, rue Nationale, Tours (Indre-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;258;Soir d’inondation. ; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FOUCHER (Henri).; ; ; ; 31, rue Nationale, Tours (Indre-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;259;Neige. ; D. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRANÇOIS (Georges).; ; ; ; 229, boulevard Magdeleine, Marseille (Saône-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;260;Crépuscule. ; A. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRANÇOIS (Georges).; ; ; ; 229, boulevard Magdeleine, Marseille (Saône-et-Loire).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;261;Moutons en Provence, le soir. ; A. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FREDERIKSEN (Carl).; ; ; ;  Noreevoldgade, 96, Copenhague (Danemark).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;262;Étude. ; A. Pl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRENCH (Herbert G.).; ; ; ;  P. S. E. U. Cincinnati (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;263;Il Penseroso.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRENCH (Herbert G.).; ; ; ;  P. S. E. U. Cincinnati (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;264;Kamera.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRENCH (Herbert G.).; ; ; ;  P. S. E. U. Cincinnati (E. U. A.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;265;Primordeal.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GAIN (Gustave).; ; ; ; 39, rue d'Alésia, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;266;« Consommatum est !» ; Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GAIN (Gustave).; ; ; ; 39, rue d'Alésia, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;267;Nuées d’orage. ; A. Br.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GAIN (Gustave).; ; ; ; 39, rue d'Alésia, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;268;Tournant de route. ; D. Ch. Fr.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GAIRAL DE SEREZIN (F.).; ; ; ;  P. C. P. DE LYON. 4, place d'Aynay, Lyon (Rhône).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;269;L'Attente. ; A.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GALICHON (R.).; ; ; ;  P. C. P. 29, rue d’Artois, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;270;Journée d'Hiver. ; A. Ch.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
GARNIER (Henri).; ; ; ; 147, avenue de Villiers, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;271;Les Lilas (portrait de Mlle L. G.). ; G. cl.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
